code_insee;code_postal;commune;wgs84;federation;licences_en_2011;moins_de_20_ans;entre_20_et_60_ans;plus_de_60_ans;femmes;femmes_moins_de_20_ans;femmes_de_20_a_60_ans;femmes_plus_de_60_ans;licences_en_zone_urbaine_sensible_zus;population_totale_2010;population_femme;population_femmes_de_moins_de_20_ans;population_femme_de_20_a_60_ans;population_femme_de_plus_de_60_ans;population_de_moins_de_20_ans;population_de_20_a_60_ans;population_de_plus_de_60_ans
77007;77390;ARGENTIERES;48.652714,2.8685582;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);1;;1;;;;;;0;388;207;68;108;30;115;210;62
77029;77390;BEAUVOIR;48.6449274,2.8621065;FF de golf;1;;1;;;;;;0;189;90;17;55;18;45;112;32
77081;77390;CHAMPDEUIL;48.620521,2.7305771;FF de triathlon;1;;1;;;;;;0;638;327;91;196;40;166;390;81
77107;77390;CHAUMES EN BRIE;48.6647753,2.842398;FF de sauvetage et secourisme;1;;1;;;;;;0;3046;1547;417;852;278;845;1703;497
77107;77390;CHAUMES EN BRIE;48.6647753,2.842398;FF des clubs alpins et de montagne;1;;1;;;;;;0;3046;1547;417;852;278;845;1703;497
77145;77390;CRISENOY;48.5961401,2.7431226;FF de karaté et disciplines associées;3;;3;;2;;2;;0;628;313;87;184;42;189;360;79
77195;77390;FOUJU;48.5863987,2.7785364;FF de rugby;3;1;2;;;;;;0;545;271;72;156;43;143;312;90
77222;77390;GUIGNES;48.6354878,2.7954418;FF d'escrime;2;1;;1;;;;;0;3365;1687;479;980;228;986;1951;429
77222;77390;GUIGNES;48.6354878,2.7954418;FF de football;131;68;60;4;7;1;6;;0;3365;1687;479;980;228;986;1951;429
77222;77390;GUIGNES;48.6354878,2.7954418;FF de rugby;6;1;5;;;;;;0;3365;1687;479;980;228;986;1951;429
77222;77390;GUIGNES;48.6354878,2.7954418;FF de boxe française, savate et disciplines associées;3;2;1;;;;;;0;3365;1687;479;980;228;986;1951;429
77352;77390;OZOUER LE VOULGIS;48.6595392,2.7745196;FF d'athlétisme;8;8;;;4;4;;;0;1809;921;283;501;137;566;1000;243
77352;77390;OZOUER LE VOULGIS;48.6595392,2.7745196;FF de football;76;44;31;;;;;;0;1809;921;283;501;137;566;1000;243
77352;77390;OZOUER LE VOULGIS;48.6595392,2.7745196;FF de rugby;3;2;1;;;;;;0;1809;921;283;501;137;566;1000;243
77352;77390;OZOUER LE VOULGIS;48.6595392,2.7745196;FF de sauvetage et secourisme;2;;2;;1;;1;;0;1809;921;283;501;137;566;1000;243
77352;77390;OZOUER LE VOULGIS;48.6595392,2.7745196;FF de ski nautique;2;2;;;1;1;;;0;1809;921;283;501;137;566;1000;243
77352;77390;OZOUER LE VOULGIS;48.6595392,2.7745196;Fédération sportive des ASPTT;9;3;5;1;4;3;1;;0;1809;921;283;501;137;566;1000;243
77493;77390;VERNEUIL L ETANG;48.645057,2.835813;FF de basketball;10;6;4;;;;;;0;3167;1628;491;925;212;964;1804;399
77493;77390;VERNEUIL L ETANG;48.645057,2.835813;FF de sauvetage et secourisme;1;;1;;;;;;0;3167;1628;491;925;212;964;1804;399
77534;77390;YEBLES;48.6386531,2.7778232;FF d'athlétisme;3;2;1;;2;1;1;;0;659;330;94;194;42;195;367;97
77155;77400;DAMPMART;48.8852184,2.7355279;FF de tir à l'arc;14;4;8;2;3;;3;;0;3158;1585;370;852;364;824;1689;645
77155;77400;DAMPMART;48.8852184,2.7355279;FF de pêche sportive au coup;1;;1;;;;;;0;3158;1585;370;852;364;824;1689;645
77155;77400;DAMPMART;48.8852184,2.7355279;FF de sauvetage et secourisme;1;;1;;;;;;0;3158;1585;370;852;364;824;1689;645
77209;77400;GOUVERNES;48.8598385,2.6927897;FF de football;13;6;7;;;;;;0;1113;555;124;327;104;252;649;212
77243;77400;LAGNY SUR MARNE;48.8735584,2.7121663;FF de boxe;9;;7;2;2;;2;;0;20236;10680;2533;6082;2066;5075;11597;3564
77243;77400;LAGNY SUR MARNE;48.8735584,2.7121663;FF de ski;1;1;;;1;1;;;0;20236;10680;2533;6082;2066;5075;11597;3564
77243;77400;LAGNY SUR MARNE;48.8735584,2.7121663;FF de golf;187;14;118;55;61;3;38;20;0;20236;10680;2533;6082;2066;5075;11597;3564
77243;77400;LAGNY SUR MARNE;48.8735584,2.7121663;Fédération sportive des ASPTT;7;;7;;2;;2;;0;20236;10680;2533;6082;2066;5075;11597;3564
77243;77400;LAGNY SUR MARNE;48.8735584,2.7121663;FF handisport;9;2;7;;5;2;3;;0;20236;10680;2533;6082;2066;5075;11597;3564
77372;77400;POMPONNE;48.8816121,2.6913606;FF de badminton;12;2;10;;3;;3;;0;3364;1667;407;983;277;804;1994;566
77372;77400;POMPONNE;48.8816121,2.6913606;FF de handball;51;44;6;;21;21;;;0;3364;1667;407;983;277;804;1994;566
77438;77400;ST THIBAULT DES VIGNES;48.8683837,2.6877273;FF de volley-ball;25;8;16;;3;2;2;;0;6300;3277;922;1956;399;1801;3781;718
77438;77400;ST THIBAULT DES VIGNES;48.8683837,2.6877273;FF d'aéromodélisme;2;;1;1;1;;1;;0;6300;3277;922;1956;399;1801;3781;718
77438;77400;ST THIBAULT DES VIGNES;48.8683837,2.6877273;FF du sport automobile;1;;1;;;;;;0;6300;3277;922;1956;399;1801;3781;718
77438;77400;ST THIBAULT DES VIGNES;48.8683837,2.6877273;FF de boxe française, savate et disciplines associées;1;1;;;;;;;0;6300;3277;922;1956;399;1801;3781;718
77438;77400;ST THIBAULT DES VIGNES;48.8683837,2.6877273;FF de roller sports;3;1;2;;1;;1;;0;6300;3277;922;1956;399;1801;3781;718
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF de boxe;3;;3;;;;;;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF des sports de glace;2;;1;1;1;;1;;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF de tir;21;1;16;4;1;;1;;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF de golf;48;6;26;16;14;2;7;5;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF de rugby;25;16;9;;;;;;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF d'aéronautique;8;;4;5;;;;;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF du sport automobile;2;1;1;;;;;;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF de pêche sportive au coup;1;;1;;;;;;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF de sauvetage et secourisme;2;;2;;1;;1;;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;FF d'éducation physique et de gymnastique volontaire;172;2;112;58;162;2;109;51;0;9220;4687;1179;2663;845;2431;5208;1581
77464;77400;THORIGNY SUR MARNE;48.8857254,2.7128646;Fédération sportive des ASPTT;3;;3;;2;;2;;0;9220;4687;1179;2663;845;2431;5208;1581
77005;77410;ANNET SUR MARNE;48.9263555,2.7189327;FF de badminton;16;3;13;;5;2;3;;0;3239;1636;457;938;241;933;1866;440
77005;77410;ANNET SUR MARNE;48.9263555,2.7189327;FF de handball;8;6;2;;5;4;1;;0;3239;1636;457;938;241;933;1866;440
77005;77410;ANNET SUR MARNE;48.9263555,2.7189327;FF handisport;1;;1;;;;;;0;3239;1636;457;938;241;933;1866;440
77094;77410;CHARMENTRAY;48.9457165,2.7772501;FF de golf;2;;2;;;;;;0;261;119;29;74;16;65;160;37
77094;77410;CHARMENTRAY;48.9457165,2.7772501;FF d'aéromodélisme;1;;1;;;;;;0;261;119;29;74;16;65;160;37
77214;77410;GRESSY;48.9640864,2.6723722;FF de football;24;14;10;;;;;;0;912;455;122;256;77;236;512;164
77214;77410;GRESSY;48.9640864,2.6723722;FF de tennis de table;1;;1;;;;;;0;912;455;122;256;77;236;512;164
77214;77410;GRESSY;48.9640864,2.6723722;FF de tir;4;;3;1;1;;1;;0;912;455;122;256;77;236;512;164
77214;77410;GRESSY;48.9640864,2.6723722;FF d'aéronautique;2;;1;1;;;;;0;912;455;122;256;77;236;512;164
77292;77410;MESSY;48.9666746,2.6999883;FF de ski;1;;1;;;;;;0;1089;541;152;321;68;312;647;130
77292;77410;MESSY;48.9666746,2.6999883;FF d'aïkido, d'aïkibudo et affinitaires;1;;1;;;;;;0;1089;541;152;321;68;312;647;130
77376;77410;PRECY SUR MARNE;48.9308622,2.7746364;FF de volley-ball;3;;3;;2;;2;;0;767;382;120;229;33;262;449;56
77427;77410;ST MESMES;48.9845027,2.6963878;FF de motocyclisme;1;;1;;;;;;0;561;268;84;168;16;186;340;34
77515;77410;VILLEROY;48.9842338,2.7798097;FF de basketball;4;2;2;;1;1;;;0;694;345;111;192;42;223;389;81
77515;77410;VILLEROY;48.9842338,2.7798097;FF d'éducation physique et de gymnastique volontaire;5;4;;1;3;2;;1;0;694;345;111;192;42;223;389;81
77517;77410;VILLEVAUDE;48.9109799,2.6676652;FF d'aïkido, d'aïkibudo et affinitaires;2;1;1;;;;;;0;1731;872;237;465;170;496;954;281
77517;77410;VILLEVAUDE;48.9109799,2.6676652;FF de vol libre;6;;6;;;;;;0;1731;872;237;465;170;496;954;281
77083;77420;CHAMPS SUR MARNE;48.8516672,2.6009206;FF de handball;106;52;55;;22;8;13;;0;24418;12559;3477;7501;1580;6738;14793;2886
77083;77420;CHAMPS SUR MARNE;48.8516672,2.6009206;FF d'aéromodélisme;2;;2;;;;;;0;24418;12559;3477;7501;1580;6738;14793;2886
77083;77420;CHAMPS SUR MARNE;48.8516672,2.6009206;FF des sports de billard;2;;2;;;;;;0;24418;12559;3477;7501;1580;6738;14793;2886
77083;77420;CHAMPS SUR MARNE;48.8516672,2.6009206;FF de danse;6;;6;;6;;6;;0;24418;12559;3477;7501;1580;6738;14793;2886
77083;77420;CHAMPS SUR MARNE;48.8516672,2.6009206;FF de karaté et disciplines associées;93;37;53;3;40;15;24;1;0;24418;12559;3477;7501;1580;6738;14793;2886
77083;77420;CHAMPS SUR MARNE;48.8516672,2.6009206;FF de baseball et softball;4;2;2;;1;1;;;0;24418;12559;3477;7501;1580;6738;14793;2886
77083;77420;CHAMPS SUR MARNE;48.8516672,2.6009206;Fédération sportive des ASPTT;12;;11;;2;;2;;0;24418;12559;3477;7501;1580;6738;14793;2886
77079;77430;CHAMPAGNE SUR SEINE;48.3989667,2.8043494;FF des sociétés d'aviron;2;1;1;;;;;;0;6485;3350;907;1818;625;1856;3562;1067
77079;77430;CHAMPAGNE SUR SEINE;48.3989667,2.8043494;FF de judo-jujitsu et disciplines associées;26;21;4;1;4;3;1;;0;6485;3350;907;1818;625;1856;3562;1067
77079;77430;CHAMPAGNE SUR SEINE;48.3989667,2.8043494;FF de tennis de table;8;2;6;;;;;;0;6485;3350;907;1818;625;1856;3562;1067
77079;77430;CHAMPAGNE SUR SEINE;48.3989667,2.8043494;FF de tir à l'arc;14;6;6;2;3;3;;;0;6485;3350;907;1818;625;1856;3562;1067
77079;77430;CHAMPAGNE SUR SEINE;48.3989667,2.8043494;FF de boxe française, savate et disciplines associées;3;1;2;;;;;;0;6485;3350;907;1818;625;1856;3562;1067
77079;77430;CHAMPAGNE SUR SEINE;48.3989667,2.8043494;FF de la montagne et de l'escalade;2;2;;;;;;;0;6485;3350;907;1818;625;1856;3562;1067
77079;77430;CHAMPAGNE SUR SEINE;48.3989667,2.8043494;FF de sports de contact et disciplines associées;1;;1;;;;;;0;6485;3350;907;1818;625;1856;3562;1067
77079;77430;CHAMPAGNE SUR SEINE;48.3989667,2.8043494;F sportive et culturelle de France;4;3;;1;3;3;;;0;6485;3350;907;1818;625;1856;3562;1067
77079;77430;CHAMPAGNE SUR SEINE;48.3989667,2.8043494;FF du sport universitaire;3;;3;;2;;2;;0;6485;3350;907;1818;625;1856;3562;1067
77008;77440;ARMENTIERES EN BRIE;48.9786894,3.0210095;FF de football;12;7;5;;1;;1;;0;1405;722;307;336;80;571;681;154
77008;77440;ARMENTIERES EN BRIE;48.9786894,3.0210095;FF de triathlon;1;;1;;;;;;0;1405;722;307;336;80;571;681;154
77008;77440;ARMENTIERES EN BRIE;48.9786894,3.0210095;FF de rugby;1;1;;;;;;;0;1405;722;307;336;80;571;681;154
77008;77440;ARMENTIERES EN BRIE;48.9786894,3.0210095;FF d'aïkido, d'aïkibudo et affinitaires;1;;1;;;;;;0;1405;722;307;336;80;571;681;154
77126;77440;CONGIS SUR THEROUANNE;49.0064755,2.9742277;FF de rugby;2;1;1;;;;;;0;1759;907;327;457;122;578;942;239
77157;77440;DHUISY;49.03934,3.1602453;FF de handball;3;3;;;;;;;0;276;144;48;75;21;86;150;40
77231;77440;ISLES LES MELDEUSES;48.9988416,3.0032414;FF de handball;7;4;3;;;;;;0;771;364;97;206;62;235;425;112
77231;77440;ISLES LES MELDEUSES;48.9988416,3.0032414;FF de tir;7;;5;2;1;;1;;0;771;364;97;206;62;235;425;112
77231;77440;ISLES LES MELDEUSES;48.9988416,3.0032414;FF de motocyclisme;5;2;2;1;;;;;0;771;364;97;206;62;235;425;112
77235;77440;JAIGNES;48.9922934,3.0517896;FF des sociétés d'aviron;3;2;1;;1;;1;;0;306;154;31;91;32;61;181;64
77235;77440;JAIGNES;48.9922934,3.0517896;FF de tir;1;;;1;;;;;0;306;154;31;91;32;61;181;64
77235;77440;JAIGNES;48.9922934,3.0517896;FF de tir à l'arc;1;;1;;;;;;0;306;154;31;91;32;61;181;64
77235;77440;JAIGNES;48.9922934,3.0517896;FF d'éducation physique et de gymnastique volontaire;1;;1;;1;;1;;0;306;154;31;91;32;61;181;64
77257;77440;LIZY SUR OURCQ;49.0271049,3.0221443;FF de tir à l'arc;1;;1;;;;;;0;3633;1852;516;959;377;1050;1931;652
77257;77440;LIZY SUR OURCQ;49.0271049,3.0221443;FF de motocyclisme;6;2;4;;;;;;0;3633;1852;516;959;377;1050;1931;652
77257;77440;LIZY SUR OURCQ;49.0271049,3.0221443;FF de pêche sportive au coup;1;;1;;;;;;0;3633;1852;516;959;377;1050;1931;652
77280;77440;MARY SUR MARNE;49.0155891,3.0284612;FF de judo-jujitsu et disciplines associées;9;9;;;1;1;;;0;1203;615;178;309;128;347;618;239
77367;77440;LE PLESSIS PLACY;49.0556887,2.9895868;FF de handball;1;;1;;;;;;0;269;128;29;78;20;73;156;40
77367;77440;LE PLESSIS PLACY;49.0556887,2.9895868;FF de tennis;6;1;5;;3;;3;;0;269;128;29;78;20;73;156;40
77460;77440;TANCROU;49.0020056,3.0478925;FF de natation;1;;1;;;;;;0;367;172;44;107;21;114;211;42
77460;77440;TANCROU;49.0020056,3.0478925;FF des sports de billard;1;;;1;;;;;0;367;172;44;107;21;114;211;42
77460;77440;TANCROU;49.0020056,3.0478925;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);1;;1;;1;;1;;0;367;172;44;107;21;114;211;42
77460;77440;TANCROU;49.0020056,3.0478925;FF du sport adapté;1;;1;;1;;1;;0;367;172;44;107;21;114;211;42
77490;77440;VENDREST;49.046335,3.0924314;FF de handball;1;1;;;;;;;0;730;367;113;210;43;220;422;88
77490;77440;VENDREST;49.046335,3.0924314;FF de tir à l'arc;1;;1;;;;;;0;730;367;113;210;43;220;422;88
77125;77450;CONDE STE LIBIAIRE;48.8978593,2.8332463;FF d'escrime;1;;1;;1;;1;;0;1409;697;169;412;116;365;828;217
77125;77450;CONDE STE LIBIAIRE;48.8978593,2.8332463;FF de gymnastique;6;6;;;3;3;;;0;1409;697;169;412;116;365;828;217
77125;77450;CONDE STE LIBIAIRE;48.8978593,2.8332463;FF de tir à l'arc;24;11;8;5;6;3;3;;0;1409;697;169;412;116;365;828;217
77171;77450;ESBLY;48.9021,2.81251;FF de basketball;12;9;3;;2;2;;;0;5759;2968;725;1711;532;1507;3305;947
77171;77450;ESBLY;48.9021,2.81251;FF de canoë-kayak;6;3;2;1;1;;1;;0;5759;2968;725;1711;532;1507;3305;947
77171;77450;ESBLY;48.9021,2.81251;FF de handball;13;6;7;;5;4;1;;0;5759;2968;725;1711;532;1507;3305;947
77171;77450;ESBLY;48.9021,2.81251;FF de judo-jujitsu et disciplines associées;64;48;16;;12;9;3;;0;5759;2968;725;1711;532;1507;3305;947
77171;77450;ESBLY;48.9021,2.81251;FF de rugby;36;23;12;1;1;;1;;0;5759;2968;725;1711;532;1507;3305;947
77171;77450;ESBLY;48.9021,2.81251;FF de pêche sportive au coup;3;;1;2;;;;;0;5759;2968;725;1711;532;1507;3305;947
77171;77450;ESBLY;48.9021,2.81251;Fédération sportive des ASPTT;2;;2;;1;;1;;0;5759;2968;725;1711;532;1507;3305;947
77232;77450;ISLES LES VILLENOY;48.912124,2.8290171;FF de canoë-kayak;1;1;;;;;;;0;910;462;157;262;42;326;501;82
77232;77450;ISLES LES VILLENOY;48.912124,2.8290171;FF de handball;3;;2;1;;;;;0;910;462;157;262;42;326;501;82
77232;77450;ISLES LES VILLENOY;48.912124,2.8290171;FF de golf;3;;3;;1;;1;;0;910;462;157;262;42;326;501;82
77234;77450;JABLINES;48.9175496,2.7648157;FF de football;20;13;7;;;;;;0;639;305;99;184;22;203;385;51
77248;77450;LESCHES;48.9050724,2.7782053;FF de basketball;5;2;3;;1;;1;;0;708;339;88;194;58;183;410;116
77248;77450;LESCHES;48.9050724,2.7782053;FF de tir;3;;2;1;;;;;0;708;339;88;194;58;183;410;116
77248;77450;LESCHES;48.9050724,2.7782053;FF de la montagne et de l'escalade;2;1;1;;;;;;0;708;339;88;194;58;183;410;116
77315;77450;MONTRY;48.885,2.82354;FF d'escrime;3;3;;;;;;;0;3287;1653;443;865;345;891;1756;639
77315;77450;MONTRY;48.885,2.82354;FF de gymnastique;12;12;;;10;10;;;0;3287;1653;443;865;345;891;1756;639
77315;77450;MONTRY;48.885,2.82354;FF de tennis;96;61;29;6;21;13;8;;0;3287;1653;443;865;345;891;1756;639
77474;77450;TRILBARDOU;48.9420503,2.8056507;FF handisport;1;;1;;;;;;0;639;324;102;197;25;193;397;49
77498;77450;VIGNELY;48.9314377,2.8099769;FF de motocyclisme;1;;1;;;;;;0;256;127;36;78;12;75;156;25
77071;77460;CHAINTREAUX;48.1996948,2.8187982;FF de badminton;3;1;2;;2;1;1;;0;902;432;104;240;88;241;496;165
77071;77460;CHAINTREAUX;48.1996948,2.8187982;FF d'éducation physique et de gymnastique volontaire;2;;1;1;2;;1;1;0;902;432;104;240;88;241;496;165
77458;77460;SOUPPES SUR LOING;48.1868057,2.7426674;FF de badminton;11;6;5;;2;1;1;;0;5561;2829;771;1428;630;1590;2861;1110
77458;77460;SOUPPES SUR LOING;48.1868057,2.7426674;FF de taekwondo et disciplines associées;3;3;;;;;;;0;5561;2829;771;1428;630;1590;2861;1110
77458;77460;SOUPPES SUR LOING;48.1868057,2.7426674;FF de rugby;13;10;3;;;;;;0;5561;2829;771;1428;630;1590;2861;1110
77458;77460;SOUPPES SUR LOING;48.1868057,2.7426674;FF d'aéromodélisme;1;;1;;;;;;0;5561;2829;771;1428;630;1590;2861;1110
77458;77460;SOUPPES SUR LOING;48.1868057,2.7426674;FF de bowling et de sports de quilles;1;;1;;;;;;0;5561;2829;771;1428;630;1590;2861;1110
77458;77460;SOUPPES SUR LOING;48.1868057,2.7426674;FF de motocyclisme;5;1;4;;1;;1;;0;5561;2829;771;1428;630;1590;2861;1110
77458;77460;SOUPPES SUR LOING;48.1868057,2.7426674;FF des clubs alpins et de montagne;1;;;1;;;;;0;5561;2829;771;1428;630;1590;2861;1110
77458;77460;SOUPPES SUR LOING;48.1868057,2.7426674;F sportive et culturelle de France;2;;1;1;1;;1;;0;5561;2829;771;1428;630;1590;2861;1110
77049;77470;BOUTIGNY;48.9209326,2.9296609;FF des sociétés d'aviron;1;1;;;;;;;0;875;446;127;246;74;263;482;130
77049;77470;BOUTIGNY;48.9209326,2.9296609;FF de badminton;6;3;3;;1;1;;;0;875;446;127;246;74;263;482;130
77049;77470;BOUTIGNY;48.9209326,2.9296609;FF de karaté et disciplines associées;5;3;2;;4;2;2;;0;875;446;127;246;74;263;482;130
77199;77470;FUBLAINES;48.937499,2.936134;FF de gymnastique;6;5;1;;6;5;1;;0;1186;585;149;341;95;341;659;186
77199;77470;FUBLAINES;48.937499,2.936134;FF de tennis de table;4;1;3;;;;;;0;1186;585;149;341;95;341;659;186
77199;77470;FUBLAINES;48.937499,2.936134;FF de karaté et disciplines associées;8;5;3;;3;3;;;0;1186;585;149;341;95;341;659;186
77199;77470;FUBLAINES;48.937499,2.936134;FF de la retraite sportive;3;;;3;;;;;0;1186;585;149;341;95;341;659;186
77369;77470;POINCY;48.9692581,2.9349893;FF des sociétés d'aviron;1;1;;;;;;;0;709;346;85;192;69;188;389;132
77369;77470;POINCY;48.9692581,2.9349893;FF de football;12;3;9;;1;;1;;0;709;346;85;192;69;188;389;132
77369;77470;POINCY;48.9692581,2.9349893;FF de handball;1;1;;;1;1;;;0;709;346;85;192;69;188;389;132
77369;77470;POINCY;48.9692581,2.9349893;FF de volley-ball;2;2;;;;;;;0;709;346;85;192;69;188;389;132
77369;77470;POINCY;48.9692581,2.9349893;FF d'aéronautique;2;;1;1;;;;;0;709;346;85;192;69;188;389;132
77369;77470;POINCY;48.9692581,2.9349893;Fédération sportive des ASPTT;1;;;1;1;;;1;0;709;346;85;192;69;188;389;132
77408;77470;ST FIACRE;48.923062,2.954301;FF d'éducation physique et de gymnastique volontaire;2;;;2;2;;;2;0;384;190;49;93;48;94;199;91
77475;77470;TRILPORT;48.9585984,2.9471072;FF de judo-jujitsu et disciplines associées;72;57;13;2;18;14;4;;0;4844;2450;617;1396;437;1317;2702;825
77475;77470;TRILPORT;48.9585984,2.9471072;FF de tennis de table;4;3;1;;;;;;0;4844;2450;617;1396;437;1317;2702;825
77475;77470;TRILPORT;48.9585984,2.9471072;FF de danse;2;2;;;2;2;;;0;4844;2450;617;1396;437;1317;2702;825
77505;77470;VILLEMAREUIL;48.9208317,2.9729056;FF de handball;1;1;;;;;;;0;396;203;66;108;29;127;214;55
77505;77470;VILLEMAREUIL;48.9208317,2.9729056;FF de vol à voile;1;1;;;;;;;0;396;203;66;108;29;127;214;55
77051;77480;BRAY SUR SEINE;48.4167,3.24419;FF du sport universitaire;2;;2;;;;;;0;2397;1277;283;612;381;612;1199;586
77218;77480;GRISY SUR SEINE;48.4394636,3.3193004;FF de football;4;4;;;3;3;;;0;98;47;10;22;14;22;50;25
77236;77480;JAULNES;48.4176248,3.2717014;FF de basketball;5;1;4;;2;;2;;0;355;176;36;91;50;81;178;96
77325;77480;MOUY SUR SEINE;48.41975,3.23787;FF de football;6;4;2;;;;;;0;364;188;35;98;55;73;191;99
77325;77480;MOUY SUR SEINE;48.41975,3.23787;FF de taekwondo et disciplines associées;3;3;;;;;;;0;364;188;35;98;55;73;191;99
77434;77480;ST SAUVEUR LES BRAY;48.4375602,3.2096219;FF de basketball;2;1;1;;1;1;;;0;330;162;37;77;48;65;160;106
77434;77480;ST SAUVEUR LES BRAY;48.4375602,3.2096219;FF de tennis;7;4;2;1;5;3;1;1;0;330;162;37;77;48;65;160;106
77434;77480;ST SAUVEUR LES BRAY;48.4375602,3.2096219;FF de tir à l'arc;4;2;2;;1;;1;;0;330;162;37;77;48;65;160;106
77434;77480;ST SAUVEUR LES BRAY;48.4375602,3.2096219;FF de karaté et disciplines associées;3;2;1;;3;2;1;;0;330;162;37;77;48;65;160;106
77507;77480;VILLENAUXE LA PETITE;48.406183,3.3103509;FF de basketball;6;4;2;;1;;1;;0;487;248;74;119;55;151;236;101
77507;77480;VILLENAUXE LA PETITE;48.406183,3.3103509;FF de tir;1;;1;;;;;;0;487;248;74;119;55;151;236;101
77507;77480;VILLENAUXE LA PETITE;48.406183,3.3103509;FF de rugby;1;;1;;;;;;0;487;248;74;119;55;151;236;101
77523;77480;VILLUIS;48.4102619,3.3552345;FF de golf;1;;;1;;;;;0;256;134;35;62;37;63;125;68
77108;77500;CHELLES;48.8797422,2.5942129;FF de badminton;117;39;77;1;37;14;23;;0;52779;27322;7064;15251;5007;14606;29350;8823
77108;77500;CHELLES;48.8797422,2.5942129;FF de hockey sur glace;9;2;7;;2;;2;;0;52779;27322;7064;15251;5007;14606;29350;8823
77108;77500;CHELLES;48.8797422,2.5942129;FF de danse;41;19;16;6;39;19;15;5;0;52779;27322;7064;15251;5007;14606;29350;8823
77108;77500;CHELLES;48.8797422,2.5942129;FF des pêcheurs en mer;3;;1;2;;;;;0;52779;27322;7064;15251;5007;14606;29350;8823
77108;77500;CHELLES;48.8797422,2.5942129;FF de sports de contact et disciplines associées;18;6;12;;1;;1;;0;52779;27322;7064;15251;5007;14606;29350;8823
77030;77510;BELLOT;48.8621269,3.3412864;FF de judo-jujitsu et disciplines associées;1;1;;;;;;;0;809;401;106;236;60;223;461;126
77162;77510;DOUE;48.8681545,3.1677847;FF d'escrime;1;1;;;;;;;0;1014;513;131;288;94;271;581;162
77162;77510;DOUE;48.8681545,3.1677847;FF de natation;1;;1;;;;;;0;1014;513;131;288;94;271;581;162
77162;77510;DOUE;48.8681545,3.1677847;FF de rugby;4;3;1;;;;;;0;1014;513;131;288;94;271;581;162
77162;77510;DOUE;48.8681545,3.1677847;FF d'éducation physique et de gymnastique volontaire;5;;4;1;4;;3;1;0;1014;513;131;288;94;271;581;162
77228;77510;HONDEVILLIERS;48.8991824,3.3092262;FF de judo-jujitsu et disciplines associées;1;1;;;;;;;0;240;114;30;60;24;67;124;49
77228;77510;HONDEVILLIERS;48.8991824,3.3092262;FF de karaté et disciplines associées;1;;1;;;;;;0;240;114;30;60;24;67;124;49
77385;77510;REBAIS;48.8458799,3.2055463;FF d'escrime;2;2;;;;;;;0;2151;1159;289;568;302;588;1068;495
77385;77510;REBAIS;48.8458799,3.2055463;FF de gymnastique;5;4;1;;5;4;1;;0;2151;1159;289;568;302;588;1068;495
77385;77510;REBAIS;48.8458799,3.2055463;FF de natation;3;;3;;1;;1;;0;2151;1159;289;568;302;588;1068;495
